P_S03_SerialNumber,P_S03_InvItemId,P_S03_Suvinventorycode,P_S03_Pallet,P_S03_Cage,P_S03_Tote,P_S03_ItemID,P_S03_LocatorID
S20017522500957,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S18167522500521,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20125522500218,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
19151522507140,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20169522504593,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S19154522500809,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20149522510838,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S19147522503126,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S19343522501021,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20116522511602,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20162522504693,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20171522508632,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20016522502179,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20015522504330,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20016522501176,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20162522504855,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20153522501972,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20165522500512,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S21166522504561,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100005605,786936
S20116522501060,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100007582,786936
S20109522508925,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100007582,786936
S19101522502412,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20165522500611,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19149522502167,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20170522501246,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20168522506302,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20153522501899,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19341522511398,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19185522501488,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19346522503075,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20111522500721,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
17236522506046,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20112522508783,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19345522505039,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S18083522502833,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19146522502559,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S19336522505202,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20149522510914,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S20164522502063,24091,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX067nwsef,100011944,786936
S21096522510252,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100011944,786936
S21175524200773,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200918,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200919,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200792,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200952,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21095522504215,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200906,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200723,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200826,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200740,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21095522504223,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21095522504291,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21175524200927,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21095522504346,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S21095522504213,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S22152522522887,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S22138522502925,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100004307,786989
S20268522524987,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S20202522503045,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21162522503436,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S22138522513364,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S22138522513270,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21090522504177,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21116522504633,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S20163522501996,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21076522507738,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S20167522501910,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21097522504028,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21077522506153,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
20165522501216,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21266524202429,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
S21160522512089,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
5CG146432H,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05iec61v,100001941,786989
5CG1457FZH,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX098k4hph,100001941,786989
20090483,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX098k4hph,100004521,786991
19095851,4217,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08xrfwtz,100004521,786991
20010675,4217,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08xrfwtz,100006391,787003
19121635,4217,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08xrfwtz,100006391,787003
00J1032495,4217,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08xrfwtz,100006391,787003
S19288522505858,1364,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01qgeief,100006391,787003
S21068522515214,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100000737,787330
S21089522503324,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
21168524200862,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20265522510863,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S22137522507723,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21068522515164,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21266524202635,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21166522504595,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20169522501232,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21190522502386,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20151522504378,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20268522508541,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21076522513909,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21077522506540,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20269522517867,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S22138522512795,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S19237522508957,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20128522506899,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20127522514827,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20268522508656,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21172524200185,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20149522502699,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21190522505388,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21163522503177,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20115522501258,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21090522514780,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21176524201781,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20148522503073,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20164522500863,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20149522503419,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20170522505241,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20269522514332,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21071522507231,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21098522504077,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21090522513966,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21071522514923,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S22140522506080,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21270524200715,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20267522518869,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21171522504100,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S19246522507970,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20151522504013,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S19289522503592,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20174522500569,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20173522502154,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21074522510878,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21172522504640,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20161522502642,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21163522502996,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20020522507756,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21069522506467,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21089522510793,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20150522509429,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21069522503869,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21168524200690,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21172524201104,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20171522501755,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S21162522501746,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20199522508097,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
S20161522501624,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
5CG1421NKK,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05uicqjr,100001941,786948
5CG1421V41,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05dz0w4t,100001941,786948
5CG1421VFS,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05dz0w4t,100004521,786994
S23298522512799,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05dz0w4t,100004521,786994
S23296522502242,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100004521,786994
S23298522512709,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100002810,787012
S23298522512602,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100002810,787012
S23298522512565,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100002810,787012
S23298522512637,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100002810,787012
1935010535,5871,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01u6u2bm,100002810,787012
2116210534,5663,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08gynjg3,100002810,787012
2035410392,5663,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08gynjg3,100002554,787011
1901810356,5663,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08gynjg3,100002554,787011
AHZLN220400229,5663,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX08gynjg3,100002554,787011
20087010554341,5087,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX05n2ham1,100002554,787011
20086010553306,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100001247,786976
20108010551366,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557627,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010553164,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010560508,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20020010557618,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010553274,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20087010558775,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20109010554974,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010551918,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557642,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20109010554941,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551510,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20080010550893,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20087010554512,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010551966,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557625,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20037010565906,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551701,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557615,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010550886,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557673,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20035010554744,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010553312,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20109010554255,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551501,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551456,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010553160,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20080010550920,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557759,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557669,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010551925,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551730,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557703,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010553295,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
18349000500729,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20109010554936,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551357,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557651,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557807,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20086010557777,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20108010551540,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
17212000500490,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19252000501231,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
17235000500060,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19302010558734,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19167000500068,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20043010564759,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20043010564649,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19177000500995,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19179000508452,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20037010565916,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19179000508419,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
18352000500528,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19301010553798,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
17137000500465,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
17114000501883,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19345010553522,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
18225000500874,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19345010553524,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
18342000500502,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
15233000500223,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20137010554334,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19023000501019,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20014010555671,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
19180000500648,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
S19289522504399,3771,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX06rr7b5d,100005846,786999
20020522500595,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100005846,786999
S20153522503978,3037,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100004307,786940
20148522508302,7237,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100004307,786940
S20149522510259,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100005605,786940
S19241522512237,5354,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100001941,786940
21115522514566,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100001941,786940
S21266524201360,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
S21174524200114,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
S21276524200584,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
S20149522503797,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
S20163522506808,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
5CG1421NN7,8476,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX021ffshz,100007582,786940
5CG1421NT4,3206,INV RT PTS,Equip RTN RMA,Equip RTN RMA,tsX01ybvrjm,100007582,786940
